variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,wr_mean,wr_std,n_mean,n_min,n_max,loss_streak_mean,loss_streak_max,win_streak_mean,win_streak_max,nm_mult_mean,nm_mult_min,nm_ruin,nm_streak,safe_mult_mean,safe_mult_min,safe_mult_max,safe_mult_std,safe_ruin,safe_loss_str_mean,safe_win_str_mean,safe_dbl,br_safe_mult,br_nm_mult,br_wr,br_n_tickets,br_win_streak,br_loss_streak,br_doublings,wr_safe_mult,wr_nm_mult,wr_wr,wr_n_tickets,wr_win_streak,wr_loss_streak,wr_doublings,wr_ruined,score
13,3.2,1.8,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4352,0.0583,21.05,18,24,3.1,4,2.55,5,5.6013,0.0,4.0,3.1,4.1955,0.0,7.808,1.9959,1.0,3.1,2.55,1.68,7.808,16.739,0.625,24,4,3,3,0.0,0.0,0.381,21,2,4,0,False,2.2183
24,3.2,2.0,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4483,0.0594,21.17,18,24,3.09,4,2.7,5,5.4892,0.0,7.0,3.09,4.1713,0.0,7.127,1.9369,0.0,3.09,2.7,1.69,7.127,11.855,0.5652,23,4,3,3,0.0,0.0,0.4762,21,4,4,0,False,2.2201
33,3.2,2.0,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4815,0.0573,21.07,18,24,3.12,5,3.76,9,5.7612,0.0,12.0,3.12,4.1675,0.0,7.92,2.3219,2.0,3.12,3.7,1.7,7.92,13.591,0.5,24,3,3,3,0.0,0.0,0.4,20,2,4,0,False,2.2082
49,3.2,2.2,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3975,0.0588,20.48,17,23,3.41,5,1.92,4,5.031,0.0,16.0,3.37,4.1636,0.0,8.022,2.434,2.0,3.37,1.92,1.64,8.022,15.298,0.4348,23,2,3,3,0.0,0.0,0.3333,21,1,4,0,False,2.181
134,3.6,2.0,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.422,0.0569,20.79,18,24,3.15,4,2.33,5,5.7458,0.0,7.0,3.15,4.1488,0.0,7.435,2.3708,2.0,3.15,2.29,1.64,7.435,12.42,0.4167,24,3,3,3,0.0,0.0,0.381,21,2,4,0,False,2.181
45,3.2,2.2,0.65,12,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4534,0.0548,20.31,17,24,3.1,4,2.82,7,5.8257,0.0,6.0,3.1,4.1265,0.0,7.308,2.3075,0.0,3.1,2.82,1.66,7.308,13.058,0.5,22,2,3,3,0.0,0.0,0.4167,24,2,4,0,False,2.1993
60,3.4,1.8,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4341,0.0539,20.98,17,25,3.24,5,2.52,5,5.7211,0.0,7.0,3.24,4.126,0.0,9.697,2.4081,2.0,3.24,2.48,1.57,9.697,21.188,0.48,25,3,3,3,0.0,0.0,0.4091,22,3,4,0,False,2.1732
122,3.6,1.8,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4215,0.0519,20.87,18,24,3.15,5,2.41,5,5.5258,0.0,9.0,3.15,4.1041,0.0,8.122,2.2651,1.0,3.15,2.39,1.61,8.122,14.688,0.4348,23,2,3,3,0.0,0.0,0.4286,21,3,4,0,False,2.1685
31,3.2,2.0,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.431,0.0616,21.39,18,24,3.18,5,2.56,5,5.5899,0.0,9.0,3.18,4.0753,0.0,7.488,2.2129,2.0,3.18,2.52,1.62,7.488,12.946,0.5,22,5,3,3,0.0,0.0,0.4091,22,1,4,0,False,2.147
6,3.2,1.8,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4473,0.0653,21.05,18,24,3.16,5,2.7,6,5.4436,0.0,9.0,3.16,4.0236,0.0,7.32,2.2451,2.0,3.16,2.68,1.62,7.32,13.759,0.4583,24,3,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.126
32,3.2,2.0,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4357,0.0585,21.41,18,24,3.17,4,2.65,5,5.3697,0.0,4.0,3.17,4.0196,0.0,8.764,2.2779,0.0,3.17,2.65,1.57,8.764,19.997,0.5,24,5,3,3,0.0,0.0,0.375,24,2,4,0,False,2.1405
12,3.2,1.8,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4447,0.0608,21.22,18,24,3.22,5,2.78,6,5.1238,0.0,10.0,3.22,3.9709,0.0,7.769,2.2506,3.0,3.22,2.75,1.58,7.769,13.276,0.5,24,3,3,3,0.0,0.0,0.3636,22,3,4,0,False,2.0889
20,3.2,2.0,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4649,0.0578,21.37,18,25,3.23,4,3.22,5,4.9085,0.0,9.0,3.23,3.941,0.0,7.624,2.2921,1.0,3.23,3.19,1.62,7.624,14.179,0.4783,23,5,3,3,0.0,0.0,0.4286,21,4,4,0,False,2.1
103,3.4,2.2,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3829,0.0518,20.41,18,23,3.52,5,1.87,4,4.5034,0.0,22.0,3.51,3.8895,0.0,8.019,2.5397,2.0,3.51,1.86,1.59,8.019,13.959,0.5,22,4,3,3,0.0,0.0,0.35,20,2,4,0,False,2.0396
