variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,wr_mean,wr_std,n_mean,worst_streak,nm_mult_mean,nm_mult_min,nm_ruin,nm_streak,safe_mult_mean,safe_mult_min,safe_mult_max,safe_mult_std,safe_ruin,safe_streak,safe_dbl,score
351,3.2,1.8,0.65,12,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4519,0.0606,20.08,3.77,3.5554,0.0,38.0,3.69,3.9118,0.0,7.569,2.2261,6.0,3.75,1.61,2.0315
279,3.0,2.2,0.65,10,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4603,0.0774,18.9,3.23,5.0147,0.0,11.0,3.22,3.9095,0.0,7.167,2.1212,2.0,3.23,1.6,2.0728
460,3.2,2.2,0.65,12,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4278,0.0671,18.71,3.28,4.6729,0.0,23.0,3.27,3.9049,0.0,7.983,2.1353,5.0,3.27,1.56,2.0308
347,3.2,1.8,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4305,0.0565,21.24,3.21,5.2701,0.0,10.0,3.21,3.9045,0.0,7.096,2.2487,2.0,3.21,1.61,2.0614
118,2.8,2.2,0.65,10,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4493,0.0622,19.14,3.15,4.4844,0.0,17.0,3.14,3.9014,0.0,6.438,1.8095,2.0,3.15,1.58,2.0655
44,2.8,1.8,0.65,15,4,1,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.428,0.0639,20.96,3.28,4.4341,0.0,17.0,3.27,3.8998,0.0,7.63,1.9701,2.0,3.27,1.56,2.0583
39,2.8,1.8,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4693,0.0674,21.47,3.1,4.8212,0.0,8.0,3.1,3.8992,0.0,7.176,1.8382,1.0,3.1,1.6,2.0804
75,2.8,2.0,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4691,0.0589,21.34,3.09,4.7238,0.0,10.0,3.09,3.8988,0.0,7.093,1.7972,0.0,3.09,1.61,2.0901
296,3.0,2.2,0.65,12,4,1,4,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4176,0.0615,20.7,3.35,4.3629,0.0,23.0,3.33,3.8934,0.0,7.217,2.0598,4.0,3.35,1.54,2.032
133,2.8,2.2,0.65,12,4,1,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4305,0.0648,21.02,3.34,4.3382,0.0,22.0,3.32,3.8933,0.0,7.048,1.9599,0.0,3.31,1.6,2.0758
380,3.2,2.0,0.65,10,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4315,0.0563,20.56,3.93,3.0882,0.0,45.0,3.8,3.8932,0.0,8.317,2.181,8.0,3.79,1.64,1.996
119,2.8,2.2,0.65,10,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4421,0.0654,19.07,3.04,4.6859,0.0,11.0,3.04,3.8907,0.0,6.698,1.9238,3.0,3.04,1.56,2.048
394,3.2,2.0,0.65,10,4,2,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4304,0.0495,20.7,3.26,5.2991,0.0,12.0,3.26,3.8836,0.0,7.205,2.3885,1.0,3.26,1.51,2.0609
79,2.8,2.0,0.65,12,4,1,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4326,0.0625,21.01,3.3,4.4502,0.0,19.0,3.26,3.8818,0.0,8.17,2.0256,1.0,3.28,1.61,2.0607
311,3.0,2.2,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4198,0.0593,20.82,3.32,4.804,0.0,14.0,3.32,3.8789,0.0,8.238,2.3702,4.0,3.32,1.52,2.0254
450,3.2,2.2,0.65,12,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4086,0.0683,18.29,3.34,4.2941,0.0,19.0,3.3,3.8722,0.0,7.683,2.1581,3.0,3.29,1.57,2.0287
97,2.8,2.0,0.65,15,4,1,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4258,0.0563,20.9,3.3,4.4329,0.0,18.0,3.3,3.872,0.0,6.924,2.0597,3.0,3.3,1.58,2.0337
371,3.2,1.8,0.65,15,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4542,0.0594,20.19,3.77,3.6506,0.0,27.0,3.67,3.8425,0.0,7.818,2.2539,5.0,3.69,1.64,2.0075
220,3.0,2.0,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4645,0.0527,21.46,3.12,5.3365,0.0,13.0,3.12,3.8411,0.0,7.524,2.3722,4.0,3.12,1.57,2.0199
124,2.8,2.2,0.65,10,4,2,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.457,0.0605,21.05,3.18,4.7247,0.0,12.0,3.18,3.841,0.0,6.631,2.0317,0.0,3.18,1.6,2.0576
295,3.0,2.2,0.65,12,4,1,4,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4205,0.0558,20.79,3.34,4.7844,0.0,16.0,3.32,3.8374,0.0,7.513,2.3049,2.0,3.32,1.54,2.0249
65,2.8,2.0,0.65,10,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4523,0.0564,20.82,3.84,3.0828,0.0,40.0,3.72,3.8361,0.0,6.902,1.9618,7.0,3.71,1.65,1.9837
352,3.2,1.8,0.65,12,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4408,0.0588,20.43,3.87,3.0105,0.0,38.0,3.77,3.8336,0.0,7.534,2.2404,5.0,3.77,1.66,1.999
334,3.2,1.8,0.65,10,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4493,0.0629,20.4,3.79,4.0374,0.0,40.0,3.69,3.8269,0.0,8.23,2.4663,9.0,3.72,1.64,1.9582
95,2.8,2.0,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4643,0.0628,21.55,3.14,4.7539,0.0,10.0,3.14,3.8222,0.0,6.41,1.9156,2.0,3.14,1.62,2.0304
47,2.8,1.8,0.65,15,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4541,0.0617,20.81,3.84,3.0942,0.0,43.0,3.7,3.8095,0.0,6.797,1.8866,7.0,3.7,1.6,1.971
288,3.0,2.2,0.65,12,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4186,0.0744,18.86,3.35,4.3837,0.0,19.0,3.34,3.8083,0.0,7.097,2.1371,3.0,3.32,1.53,1.9997
208,3.0,1.8,0.65,15,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4537,0.0587,20.52,3.73,3.4579,0.0,30.0,3.62,3.8026,0.0,7.169,2.1303,0.0,3.63,1.59,2.0374
222,3.0,2.0,0.65,10,4,1,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4606,0.0615,20.68,3.24,4.8032,0.0,14.0,3.24,3.7984,0.0,6.397,2.1784,2.0,3.24,1.52,2.0174
289,3.0,2.2,0.65,12,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3926,0.0672,19.04,3.44,3.8726,0.0,22.0,3.43,3.7977,0.0,7.549,2.0242,4.0,3.43,1.51,1.9766
353,3.2,1.8,0.65,12,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4374,0.0478,20.52,3.87,3.2293,0.0,36.0,3.78,3.7854,0.0,7.772,2.294,7.0,3.76,1.58,1.9539
307,3.0,2.2,0.65,15,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4003,0.069,18.89,3.34,4.2836,0.0,25.0,3.28,3.7743,0.0,7.575,2.1149,4.0,3.27,1.5,1.9672
478,3.2,2.2,0.65,15,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.427,0.0555,18.81,3.28,4.5513,0.0,12.0,3.27,3.7677,0.0,7.112,2.2072,2.0,3.26,1.5,1.992
389,3.2,2.0,0.65,10,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4405,0.0554,20.35,3.8,3.0283,0.0,37.0,3.69,3.7489,0.0,8.343,2.1817,4.0,3.76,1.59,1.9666
126,2.8,2.2,0.65,12,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4248,0.0745,18.75,3.29,4.1493,0.0,19.0,3.26,3.7464,0.0,6.595,1.8472,3.0,3.28,1.59,1.9706
149,2.8,2.2,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.425,0.066,20.98,3.35,4.1078,0.0,20.0,3.3,3.7447,0.0,7.115,2.0783,5.0,3.3,1.52,1.9498
6,2.8,1.8,0.65,10,4,1,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.469,0.0628,20.64,3.08,4.728,0.0,10.0,3.08,3.7399,0.0,6.423,1.992,1.0,3.08,1.56,2.0007
154,2.8,2.2,0.65,15,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4482,0.0643,19.16,3.13,4.5337,0.0,15.0,3.1,3.7397,0.0,6.05,1.9877,6.0,3.11,1.48,1.9443
162,3.0,1.8,0.65,10,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.457,0.0573,20.45,3.88,3.0839,0.0,39.0,3.76,3.7318,0.0,8.297,2.1631,6.0,3.73,1.58,1.943
407,3.2,2.0,0.65,12,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4475,0.0564,20.42,3.82,3.4353,0.0,42.0,3.71,3.726,0.0,7.823,2.3406,11.0,3.71,1.6,1.8872
343,3.2,1.8,0.65,12,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4027,0.0562,20.2,3.65,3.6401,0.0,32.0,3.59,3.7153,0.0,8.304,2.0665,7.0,3.6,1.46,1.9085
146,2.8,2.2,0.65,15,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4142,0.0757,19.13,3.4,3.6487,0.0,22.0,3.35,3.7148,0.0,5.961,1.7913,3.0,3.38,1.55,1.9517
425,3.2,2.0,0.65,15,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4467,0.0596,20.39,3.68,4.167,0.0,25.0,3.65,3.7063,0.0,7.949,2.494,4.0,3.62,1.58,1.9472
132,2.8,2.2,0.65,12,4,1,4,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4349,0.0681,20.93,3.27,4.107,0.0,16.0,3.26,3.6982,0.0,6.528,1.9494,0.0,3.24,1.54,1.9796
172,3.0,1.8,0.65,10,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.45,0.0596,20.7,3.76,3.3031,0.0,32.0,3.67,3.6929,0.0,7.1,2.2611,6.0,3.68,1.53,1.9214
470,3.2,2.2,0.65,15,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3853,0.0557,18.86,3.53,4.0435,0.0,23.0,3.51,3.6861,0.0,7.863,2.4055,5.0,3.49,1.5,1.9086
406,3.2,2.0,0.65,12,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.435,0.0589,20.61,3.83,3.3922,0.0,40.0,3.73,3.6834,0.0,8.638,2.4381,9.0,3.71,1.52,1.8822
333,3.2,1.8,0.65,10,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4658,0.0563,19.99,3.72,3.3726,0.0,41.0,3.68,3.6821,0.0,7.698,2.1855,6.0,3.66,1.55,1.9208
93,2.8,2.0,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4733,0.063,21.35,3.13,4.5969,0.0,8.0,3.13,3.6769,0.0,6.492,1.9848,1.0,3.13,1.58,1.9704
306,3.0,2.2,0.65,15,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4208,0.0773,18.66,3.32,4.1685,0.0,18.0,3.29,3.6759,0.0,6.826,2.1138,2.0,3.29,1.51,1.9442
81,2.8,2.0,0.65,12,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.468,0.0603,20.57,3.77,3.407,0.0,34.0,3.67,3.6743,0.0,7.026,2.0474,9.0,3.65,1.52,1.8876
217,3.0,2.0,0.65,10,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4562,0.0613,20.48,3.86,3.0573,0.0,37.0,3.74,3.6713,0.0,7.066,2.1205,3.0,3.77,1.55,1.9425
54,2.8,2.0,0.65,10,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4893,0.0705,20.51,3.76,3.4349,0.0,40.0,3.63,3.6595,0.0,7.468,2.0812,8.0,3.63,1.58,1.8965
189,3.0,1.8,0.65,12,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4639,0.0569,20.54,3.79,3.3542,0.0,36.0,3.72,3.6506,0.0,7.464,2.3058,6.0,3.71,1.58,1.9045
191,3.0,1.8,0.65,12,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4448,0.0574,20.68,3.83,3.2469,0.0,36.0,3.71,3.6468,0.0,8.091,2.1946,8.0,3.7,1.56,1.8768
130,2.8,2.2,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4314,0.0746,21.12,3.33,4.1291,0.0,23.0,3.31,3.64,0.0,6.85,2.0661,4.0,3.31,1.51,1.9094
45,2.8,1.8,0.65,15,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4798,0.0651,20.36,3.75,2.8018,0.0,39.0,3.64,3.6369,0.0,6.376,1.8965,4.0,3.66,1.58,1.9224
261,3.0,2.0,0.65,15,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4616,0.0643,20.62,3.96,2.7144,0.0,45.0,3.81,3.6317,0.0,7.509,2.1391,9.0,3.85,1.52,1.8643
423,3.2,2.0,0.65,15,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4575,0.0612,20.37,3.81,3.5007,0.0,38.0,3.74,3.6191,0.0,7.945,2.4271,8.0,3.7,1.52,1.8668
209,3.0,1.8,0.65,15,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4435,0.056,20.36,3.87,2.8769,0.0,38.0,3.7,3.6094,0.0,7.467,2.1458,6.0,3.77,1.48,1.8777
127,2.8,2.2,0.65,12,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4122,0.0724,19.2,3.36,3.7678,0.0,24.0,3.33,3.5963,0.0,6.42,1.8947,2.0,3.35,1.51,1.9018
360,3.2,1.8,0.65,15,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4271,0.0672,20.26,3.87,3.1047,0.0,43.0,3.77,3.5958,0.0,7.752,2.1063,5.0,3.73,1.39,1.876
56,2.8,2.0,0.65,10,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4667,0.0607,20.73,3.95,2.5489,0.0,38.0,3.77,3.5831,0.0,7.151,2.0088,4.0,3.78,1.53,1.8916
245,3.0,2.0,0.65,12,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4568,0.0582,20.71,3.81,3.467,0.0,34.0,3.69,3.5722,0.0,8.066,2.4031,7.0,3.67,1.53,1.8531
290,3.0,2.2,0.65,12,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4024,0.0693,18.83,3.41,4.0034,0.0,25.0,3.37,3.5544,0.0,6.98,2.1957,6.0,3.36,1.43,1.8379
335,3.2,1.8,0.65,10,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4507,0.0635,20.37,3.8,3.4197,0.0,32.0,3.74,3.5454,0.0,8.057,2.4407,7.0,3.7,1.54,1.8379
163,3.0,1.8,0.65,10,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4474,0.0523,20.61,3.91,2.3818,0.0,35.0,3.78,3.541,0.0,6.822,2.0275,4.0,3.76,1.51,1.8647
100,2.8,2.0,0.65,15,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4599,0.0655,20.75,3.86,2.8779,0.0,36.0,3.69,3.5392,0.0,7.041,2.0761,7.0,3.7,1.49,1.8376
370,3.2,1.8,0.65,15,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4305,0.0622,20.59,3.95,2.806,0.0,45.0,3.88,3.5384,0.0,7.575,2.2786,7.0,3.84,1.52,1.8284
190,3.0,1.8,0.65,12,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4593,0.0529,20.28,3.69,3.1916,0.0,32.0,3.65,3.5317,0.0,7.155,2.2374,4.0,3.64,1.53,1.8636
101,2.8,2.0,0.65,15,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4606,0.0586,20.4,3.77,2.987,0.0,40.0,3.66,3.5268,0.0,6.148,2.0032,8.0,3.66,1.44,1.8216
82,2.8,2.0,0.65,12,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.458,0.0587,20.91,3.86,2.6347,0.0,37.0,3.71,3.52,0.0,7.446,2.0,5.0,3.74,1.54,1.8474
244,3.0,2.0,0.65,12,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4481,0.0523,20.54,3.95,2.5542,0.0,40.0,3.86,3.5151,0.0,7.711,2.1725,5.0,3.84,1.52,1.842
164,3.0,1.8,0.65,10,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4507,0.0511,20.38,3.87,2.833,0.0,35.0,3.77,3.5091,0.0,7.164,2.1526,8.0,3.74,1.49,1.8098
74,2.8,2.0,0.65,12,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4316,0.0569,20.78,3.74,2.7702,0.0,36.0,3.63,3.504,0.0,7.04,1.7093,2.0,3.64,1.4,1.8615
216,3.0,2.0,0.65,10,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.458,0.0558,20.49,3.96,2.5032,0.0,46.0,3.87,3.4694,0.0,6.711,2.0354,8.0,3.86,1.5,1.7921
99,2.8,2.0,0.65,15,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4703,0.0643,20.84,3.92,2.48,0.0,45.0,3.75,3.4641,0.0,7.292,2.0524,9.0,3.75,1.47,1.7831
28,2.8,1.8,0.65,12,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4667,0.0642,20.54,3.77,3.1395,0.0,37.0,3.66,3.4616,0.0,6.714,2.1542,10.0,3.66,1.47,1.7708
405,3.2,2.0,0.65,12,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4561,0.0601,20.25,3.83,3.0544,0.0,35.0,3.72,3.4422,0.0,7.674,2.3638,8.0,3.73,1.48,1.7779
344,3.2,1.8,0.65,12,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4095,0.0657,20.44,3.83,3.2894,0.0,40.0,3.7,3.4417,0.0,7.929,2.2847,9.0,3.71,1.37,1.7537
398,3.2,2.0,0.65,12,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4125,0.0654,20.61,3.82,3.0686,0.0,39.0,3.75,3.4298,0.0,7.631,2.2267,6.0,3.72,1.44,1.7787
324,3.2,1.8,0.65,10,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4658,0.0643,20.29,3.83,3.0888,0.0,43.0,3.73,3.4252,0.0,7.732,2.3304,11.0,3.76,1.5,1.7423
9,2.8,1.8,0.65,10,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4694,0.0659,20.97,4.04,2.2594,0.0,47.0,3.87,3.4243,0.0,6.693,2.065,11.0,3.87,1.47,1.743
281,3.0,2.2,0.65,10,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.427,0.0673,18.94,3.32,4.2147,0.0,8.0,3.32,3.4241,0.0,6.533,2.1969,1.0,3.31,1.44,1.8301
181,3.0,1.8,0.65,12,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4125,0.0645,20.52,3.69,3.4679,0.0,31.0,3.66,3.4032,0.0,7.791,2.229,6.0,3.62,1.39,1.7653
63,2.8,2.0,0.65,10,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4687,0.0603,20.62,3.93,2.3888,0.0,40.0,3.83,3.4021,0.0,6.413,2.0284,8.0,3.86,1.42,1.7617
262,3.0,2.0,0.65,15,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.449,0.0551,20.73,3.85,2.3408,0.0,39.0,3.75,3.3964,0.0,7.258,2.1269,3.0,3.75,1.43,1.8029
227,3.0,2.0,0.65,10,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4499,0.0617,20.39,3.85,2.8091,0.0,33.0,3.77,3.3895,0.0,7.884,2.2613,7.0,3.72,1.46,1.7597
19,2.8,1.8,0.65,12,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4301,0.0684,20.87,3.84,2.5404,0.0,42.0,3.71,3.388,0.0,7.353,1.8795,6.0,3.77,1.38,1.763
369,3.2,1.8,0.65,15,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4498,0.064,19.94,3.91,3.0226,0.0,44.0,3.77,3.3866,0.0,7.584,2.3708,9.0,3.77,1.41,1.7382
416,3.2,2.0,0.65,15,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3948,0.059,20.58,3.84,3.0739,0.0,43.0,3.73,3.3856,0.0,6.861,2.1593,10.0,3.7,1.29,1.7112
144,2.8,2.2,0.65,15,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4211,0.0748,19.04,3.39,3.6162,0.0,22.0,3.36,3.3797,0.0,6.373,1.9787,6.0,3.38,1.41,1.7562
180,3.0,1.8,0.65,12,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4319,0.0648,20.42,3.88,2.6199,0.0,39.0,3.7,3.3788,0.0,7.118,2.0495,3.0,3.74,1.36,1.789
225,3.0,2.0,0.65,10,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4656,0.0639,20.32,3.91,2.9129,0.0,40.0,3.81,3.3784,0.0,7.668,2.3385,9.0,3.75,1.43,1.7389
396,3.2,2.0,0.65,12,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4193,0.0641,20.12,3.85,2.4691,0.0,38.0,3.8,3.3683,0.0,6.667,1.9682,4.0,3.77,1.36,1.7699
254,3.0,2.0,0.65,15,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4132,0.0544,20.69,3.92,2.4429,0.0,42.0,3.84,3.3679,0.0,6.907,1.95,3.0,3.77,1.37,1.7779
200,3.0,1.8,0.65,15,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4181,0.0618,20.45,3.81,2.2261,0.0,37.0,3.77,3.3596,0.0,6.874,1.8565,2.0,3.78,1.39,1.7852
243,3.0,2.0,0.65,12,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4681,0.0617,20.41,3.9,2.5991,0.0,40.0,3.78,3.3528,0.0,7.848,2.1376,8.0,3.78,1.43,1.7368
173,3.0,1.8,0.65,10,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4505,0.0608,20.43,3.8,3.0042,0.0,39.0,3.74,3.3514,0.0,6.752,2.2733,9.0,3.73,1.41,1.7208
424,3.2,2.0,0.65,15,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.436,0.0533,20.26,3.89,2.5997,0.0,39.0,3.74,3.3458,0.0,8.017,2.3452,5.0,3.78,1.44,1.7537
325,3.2,1.8,0.65,10,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4417,0.0512,20.3,3.85,3.01,0.0,41.0,3.75,3.3431,0.0,8.114,2.4424,7.0,3.75,1.47,1.7341
379,3.2,2.0,0.65,10,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.444,0.0523,20.31,3.76,3.2862,0.0,39.0,3.67,3.3329,0.0,7.662,2.4928,11.0,3.66,1.45,1.6896
36,2.8,1.8,0.65,15,4,1,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4395,0.0654,20.43,3.79,2.5767,0.0,33.0,3.65,3.3318,0.0,6.326,1.8666,5.0,3.62,1.43,1.7477
171,3.0,1.8,0.65,10,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4588,0.0604,20.43,3.94,2.4653,0.0,51.0,3.8,3.3098,0.0,7.412,2.2483,11.0,3.87,1.46,1.6825
11,2.8,1.8,0.65,10,4,2,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4523,0.0567,20.61,3.83,2.9619,0.0,40.0,3.73,3.3096,0.0,7.577,2.1393,12.0,3.71,1.42,1.6705
55,2.8,2.0,0.65,10,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4521,0.0575,20.59,3.78,2.8624,0.0,39.0,3.69,3.3022,0.0,6.756,2.1388,7.0,3.7,1.42,1.7167
73,2.8,2.0,0.65,12,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4347,0.0647,20.69,3.83,2.601,0.0,38.0,3.7,3.2973,0.0,6.321,1.8896,5.0,3.72,1.32,1.7291
226,3.0,2.0,0.65,10,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.451,0.0553,20.56,3.89,2.3048,0.0,42.0,3.8,3.2887,0.0,7.128,2.1526,2.0,3.79,1.38,1.7596
1,2.8,1.8,0.65,10,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4524,0.0602,20.74,3.88,2.666,0.0,39.0,3.76,3.2845,0.0,6.944,2.1435,5.0,3.76,1.4,1.728
388,3.2,2.0,0.65,10,4,2,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4417,0.0597,20.4,3.84,2.9001,0.0,33.0,3.75,3.2776,0.0,7.541,2.4368,10.0,3.78,1.42,1.6713
236,3.0,2.0,0.65,12,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.417,0.0622,20.59,3.88,2.5538,0.0,38.0,3.76,3.2749,0.0,7.665,1.9918,4.0,3.72,1.28,1.7226
361,3.2,1.8,0.65,15,4,1,2,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4106,0.0672,20.4,3.74,3.1068,0.0,39.0,3.69,3.257,0.0,7.01,2.1459,11.0,3.66,1.34,1.6417
182,3.0,1.8,0.65,12,4,1,2,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4141,0.0589,20.44,3.82,2.5442,0.0,34.0,3.69,3.2512,0.0,5.796,1.927,4.0,3.72,1.34,1.7098
27,2.8,1.8,0.65,12,4,2,2,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4643,0.0566,20.56,3.87,2.5347,0.0,37.0,3.79,3.2445,0.0,6.431,2.0934,9.0,3.72,1.41,1.6715
