variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,wr_mean,wr_std,n_mean,worst_streak,nm_mult_mean,nm_mult_min,nm_ruin,nm_streak,safe_mult_mean,safe_mult_min,safe_mult_max,safe_mult_std,safe_ruin,safe_streak,safe_dbl,score
2009,2.8,1.8,0.6,12,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4367,0.0731,22.15,4.87,1.3673,0.0,72.0,4.2,1.3488,0.0,6.361,2.1045,60.0,4.23,0.55,0.2054
671,2.4,2.2,0.6,10,4,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4005,0.0823,20.57,4.42,1.2664,0.0,64.0,4,1.3482,0.0,5.325,1.831,54.0,3.99,0.6,0.2542
1600,2.6,2.0,0.7,15,3,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.317,0.0872,18.55,5.09,0.7066,0.0,75.0,3.96,1.3481,0.0,5.044,1.5384,48.0,3.97,0.61,0.2892
889,2.4,2.2,0.7,10,4,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3451,0.0921,18.38,4.74,1.0978,0.0,62.0,3.79,1.348,0.0,4.737,1.6702,49.0,3.82,0.58,0.2875
2166,2.8,1.8,0.7,10,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3239,0.0862,18.34,4.46,0.934,0.0,64.0,3.85,1.348,0.0,5.636,1.722,46.0,3.85,0.65,0.3112
209,2.4,1.8,0.65,15,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4922,0.0666,22.26,4.01,1.4179,0.0,44.0,3.77,1.3479,0.0,5.718,1.7632,41.0,3.77,0.59,0.4116
2566,2.8,2.0,0.7,15,3,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3711,0.0735,20.02,4.8,0.7643,0.0,70.0,4.24,1.3476,0.0,6.459,1.7984,49.0,4.25,0.59,0.2951
1664,2.6,2.2,0.6,12,3,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3485,0.0873,15.31,4.21,1.1348,0.0,59.0,3.7,1.3475,0.0,4.674,1.6337,47.0,3.71,0.49,0.3083
2664,2.8,2.2,0.6,15,3,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3992,0.103,17.45,4.4,1.1618,0.0,66.0,4,1.3472,0.0,6.393,1.9174,54.0,4,0.56,0.2534
1597,2.6,2.0,0.7,15,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3569,0.0754,20.44,5.14,0.6509,0.0,71.0,4.18,1.3461,0.0,5.41,1.676,41.0,4.12,0.61,0.3701
2247,2.8,1.8,0.7,15,3,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3174,0.0804,18.5,4.43,0.7003,0.0,78.0,3.94,1.3461,0.0,5.28,1.6297,47.0,3.97,0.65,0.2983
2289,2.8,2.0,0.6,10,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4153,0.0708,21.36,4.86,1.3426,0.0,73.0,4.16,1.3459,0.0,6.134,2.1653,63.0,4.15,0.5,0.1675
411,2.4,2.0,0.6,15,3,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3736,0.1003,17.91,4.42,1.2334,0.0,61.0,3.79,1.3454,0.0,5.426,1.7972,53.0,3.79,0.5,0.2548
119,2.4,1.8,0.65,10,3,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4772,0.0791,21.06,4.12,1.5155,0.0,51.0,3.88,1.345,0.0,5.106,1.9398,45.0,3.9,0.56,0.3657
2465,2.8,2.0,0.65,15,3,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3117,0.0863,18.3,4.8,1.0008,0.0,76.0,3.97,1.3448,0.0,6.525,2.0456,59.0,3.95,0.57,0.1759
2161,2.8,1.8,0.7,10,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3375,0.0774,19.92,5.48,0.8832,0.0,79.0,4.29,1.3442,0.0,6.231,1.8345,52.0,4.37,0.58,0.2533
1356,2.6,2.0,0.6,12,4,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3536,0.0791,19.6,4.97,0.9014,0.0,76.0,4.03,1.3439,0.0,6.195,1.9367,59.0,4.03,0.58,0.188
2501,2.8,2.0,0.7,10,3,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.331,0.0837,19.06,4.74,0.9415,0.0,75.0,3.93,1.3428,0.0,5.737,1.9144,59.0,3.89,0.66,0.1807
2380,2.8,2.0,0.65,10,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.359,0.0857,17.89,4.79,1.1547,0.0,69.0,4.13,1.3425,0.0,6.471,1.9319,57.0,4.17,0.53,0.2089
2553,2.8,2.0,0.7,12,4,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3362,0.0638,20.77,4.47,0.949,0.0,73.0,3.89,1.3425,0.0,6.175,1.8805,54.0,3.89,0.68,0.2321
25,2.4,1.8,0.6,10,4,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4023,0.0841,18.57,4.43,1.1339,0.0,62.0,3.82,1.3422,0.0,5.208,1.7002,49.0,3.82,0.48,0.3018
2598,2.8,2.2,0.6,10,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3426,0.1006,16.19,4.54,1.3246,0.0,63.0,3.81,1.341,0.0,6.176,1.9357,54.0,3.79,0.6,0.2333
34,2.4,1.8,0.6,10,4,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4015,0.0933,19.03,4.67,0.9989,0.0,65.0,3.88,1.3399,0.0,5.127,1.641,47.0,3.86,0.53,0.3204
2625,2.8,2.2,0.6,10,4,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3031,0.0898,18.05,5.06,1.0844,0.0,76.0,3.95,1.337,0.0,6.453,1.9437,60.0,3.95,0.58,0.1594
2805,2.8,2.2,0.65,15,4,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3217,0.0826,17.33,4.39,1.3146,0.0,63.0,3.86,1.3369,0.0,7.255,1.9435,54.0,3.83,0.57,0.225
1592,2.6,2.0,0.7,15,3,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3518,0.0846,19.37,4.64,1.0719,0.0,70.0,3.9,1.3367,0.0,5.963,1.7912,53.0,3.92,0.67,0.2439
2672,2.8,2.2,0.6,15,3,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3203,0.108,15.19,4.52,1.293,0.0,69.0,3.74,1.3362,0.0,5.911,1.9152,61.0,3.73,0.5,0.1542
2050,2.8,1.8,0.6,15,4,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3657,0.0949,18.15,4.77,0.9738,0.0,75.0,4.01,1.3359,0.0,6.783,1.9389,58.0,4.01,0.49,0.1977
1607,2.6,2.0,0.7,15,4,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3425,0.0804,21.6,4.84,1.1607,0.0,74.0,3.91,1.3356,0.0,6.846,1.981,58.0,3.93,0.62,0.1905
2246,2.8,1.8,0.7,15,3,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3754,0.0692,20.41,4.49,1.2449,0.0,65.0,4.02,1.3356,0.0,6.853,2.0384,53.0,4.05,0.62,0.2504
1122,2.6,1.8,0.65,12,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3257,0.0872,17.01,4.64,1.129,0.0,63.0,3.77,1.3355,0.0,5.308,1.7192,52.0,3.78,0.51,0.2455
1806,2.6,2.2,0.65,15,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3367,0.1152,16.02,4.5,1.1236,0.0,57.0,3.73,1.3351,0.0,5.152,1.6465,48.0,3.71,0.59,0.2886
322,2.4,1.8,0.7,15,4,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3289,0.0875,19.3,5.13,0.8243,0.0,75.0,3.91,1.335,0.0,5.361,1.5882,48.0,3.92,0.61,0.2862
2737,2.8,2.2,0.65,12,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3547,0.0918,16.98,4.99,0.8559,0.0,71.0,4.15,1.335,0.0,5.754,1.8421,49.0,4.15,0.56,0.2839
2209,2.8,1.8,0.7,12,3,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3284,0.0716,19.95,5.68,0.6332,0.0,79.0,4.27,1.3349,0.0,6.332,1.7739,51.0,4.26,0.62,0.256
1734,2.6,2.2,0.65,10,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3378,0.1028,15.98,4.53,0.9163,0.0,68.0,3.82,1.3347,0.0,5.012,1.5978,48.0,3.82,0.53,0.2887
1043,2.6,1.8,0.6,12,4,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3348,0.0919,19.1,5.15,0.8074,0.0,78.0,4.05,1.3346,0.0,5.284,1.755,56.0,4.05,0.6,0.2077
1888,2.6,2.2,0.7,12,3,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3258,0.0951,17.76,4.94,1.0102,0.0,67.0,3.83,1.3345,0.0,5.831,1.6292,50.0,3.86,0.62,0.265
2075,2.8,1.8,0.65,10,4,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3875,0.0673,21.09,4.65,0.8634,0.0,71.0,4.17,1.3342,0.0,7.202,2.1048,54.0,4.15,0.59,0.2433
583,2.4,2.0,0.7,12,3,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3311,0.092,18.78,4.95,0.7155,0.0,68.0,3.9,1.3339,0.0,5.111,1.4338,41.0,3.96,0.62,0.3563
2670,2.8,2.2,0.6,15,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3411,0.0991,16.19,4.57,1.181,0.0,67.0,3.77,1.3337,0.0,6.436,1.8565,54.0,3.78,0.57,0.2292
2445,2.8,2.0,0.65,12,4,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3031,0.0717,18.52,4.62,0.6736,0.0,70.0,3.94,1.3335,0.0,6.256,1.8272,52.0,3.94,0.58,0.2377
2716,2.8,2.2,0.65,10,3,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3071,0.0926,16.27,4.92,0.9938,0.0,67.0,3.82,1.3331,0.0,6.211,1.7778,54.0,3.82,0.57,0.2187
2848,2.8,2.2,0.7,12,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.335,0.0802,18.76,5.21,1.0076,0.0,78.0,4.26,1.3324,0.0,6.072,1.9213,55.0,4.29,0.58,0.2167
2230,2.8,1.8,0.7,12,4,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.2759,0.0808,19.02,5.82,0.6684,0.0,85.0,4.07,1.3318,0.0,6.248,1.8086,57.0,4.1,0.58,0.1787
2241,2.8,1.8,0.7,15,3,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3803,0.0788,19.6,4.4,1.1944,0.0,63.0,3.75,1.3314,0.0,5.014,1.8182,51.0,3.76,0.61,0.2698
2544,2.8,2.0,0.7,12,4,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3172,0.0707,20.85,4.73,1.2644,0.0,70.0,3.84,1.3306,0.0,5.954,2.003,57.0,3.85,0.62,0.1905
2444,2.8,2.0,0.65,12,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3664,0.0805,19.63,4.64,1.3625,0.0,71.0,4.15,1.3299,0.0,7.167,2.1171,60.0,4.14,0.56,0.1749
619,2.4,2.0,0.7,15,3,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3346,0.0912,18.9,4.69,0.7897,0.0,69.0,3.9,1.3298,0.0,5.72,1.4611,41.0,3.88,0.65,0.3553
2742,2.8,2.2,0.65,12,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.306,0.1078,15.66,4.76,1.0772,0.0,66.0,3.8,1.3293,0.0,5.453,1.7413,54.0,3.78,0.56,0.2164
1151,2.6,1.8,0.65,12,4,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3385,0.0811,20.64,4.78,0.8951,0.0,76.0,3.99,1.3291,0.0,6.453,1.8651,55.0,4,0.57,0.2161
692,2.4,2.2,0.6,12,3,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3612,0.1014,15.46,4.17,1.1586,0.0,55.0,3.62,1.3281,0.0,4.17,1.5087,46.0,3.62,0.49,0.3124
1449,2.6,2.0,0.65,12,3,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3971,0.087,18.51,4.45,1.1129,0.0,62.0,4.07,1.3279,0.0,5.295,1.8361,50.0,4.07,0.56,0.2831
2824,2.8,2.2,0.7,10,3,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3054,0.0908,17.24,4.94,0.7136,0.0,76.0,3.92,1.3278,0.0,6.438,1.6209,50.0,3.93,0.64,0.2555
2399,2.8,2.0,0.65,10,4,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3572,0.07,20.19,4.76,0.9568,0.0,75.0,4.29,1.3277,0.0,6.904,2.1189,57.0,4.29,0.56,0.201
2046,2.8,1.8,0.6,15,4,2,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4099,0.0715,20.89,4.87,1.2526,0.0,78.0,4.25,1.3268,0.0,7.843,2.1758,60.0,4.22,0.51,0.1864
114,2.4,1.8,0.65,10,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3523,0.0853,17.8,4.2,1.1878,0.0,57.0,3.74,1.3267,0.0,4.721,1.6158,45.0,3.75,0.54,0.319
961,2.4,2.2,0.7,15,4,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3479,0.0874,18.72,4.64,0.9222,0.0,61.0,3.78,1.3264,0.0,4.885,1.4794,43.0,3.79,0.58,0.3376
1480,2.6,2.0,0.65,15,3,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3494,0.0918,18.16,4.9,0.8317,0.0,68.0,4.19,1.3263,0.0,5.63,1.7722,46.0,4.19,0.58,0.308
33,2.4,1.8,0.6,10,4,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3692,0.0852,19.76,5.02,1.0788,0.0,70.0,3.89,1.3261,0.0,5.551,1.8341,58.0,3.91,0.51,0.1938
2274,2.8,2.0,0.6,10,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3082,0.0898,17.01,4.85,1.1296,0.0,72.0,3.84,1.3253,0.0,6.57,1.9161,61.0,3.88,0.56,0.1451
1286,2.6,1.8,0.7,15,4,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3328,0.0813,20.25,4.58,1.1217,0.0,70.0,3.91,1.3241,0.0,6.488,1.9139,57.0,3.9,0.6,0.1919
2345,2.8,2.0,0.6,15,3,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3431,0.0942,16.68,4.98,1.0286,0.0,78.0,4.14,1.3241,0.0,5.29,1.9193,60.0,4.14,0.52,0.165
92,2.4,1.8,0.6,15,4,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4336,0.0795,21.77,4.74,1.0823,0.0,66.0,4.15,1.324,0.0,5.242,1.8054,51.0,4.13,0.55,0.2821
2618,2.8,2.2,0.6,10,4,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.316,0.0933,17.26,5.14,1.0806,0.0,75.0,3.94,1.3234,0.0,5.997,2.0123,63.0,3.93,0.54,0.1265
69,2.4,1.8,0.6,12,4,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3552,0.1103,19.68,5.24,0.9894,0.0,73.0,4.01,1.3226,0.0,4.983,1.789,55.0,3.97,0.57,0.2179
902,2.4,2.2,0.7,12,3,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4064,0.0844,19.73,4.33,1.0344,0.0,54.0,4.02,1.3226,0.0,5.206,1.6664,39.0,4.01,0.62,0.3932
232,2.4,1.8,0.7,10,3,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3307,0.0977,19.18,5.02,0.7127,0.0,76.0,3.87,1.3225,0.0,4.615,1.506,46.0,3.93,0.58,0.3005
575,2.4,2.0,0.7,10,4,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3479,0.0836,20.33,4.71,1.1562,0.0,67.0,3.79,1.3225,0.0,4.897,1.7908,58.0,3.81,0.59,0.1856
1601,2.6,2.0,0.7,15,3,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3565,0.0715,18.99,4.5,1.0003,0.0,66.0,3.84,1.322,0.0,5.83,1.7015,52.0,3.83,0.63,0.248
475,2.4,2.0,0.65,12,3,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3288,0.1071,18.09,4.83,0.8656,0.0,68.0,3.86,1.3219,0.0,4.647,1.6225,54.0,3.84,0.48,0.2196
1950,2.8,1.8,0.6,10,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3316,0.0942,17.36,4.76,1.0447,0.0,71.0,3.88,1.3218,0.0,5.603,1.8855,54.0,3.89,0.55,0.2204
1322,2.6,2.0,0.6,10,4,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3165,0.086,18.7,5.32,0.6872,0.0,77.0,4.08,1.3211,0.0,5.207,1.7418,55.0,4.06,0.51,0.2055
430,2.4,2.0,0.6,15,4,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3882,0.0946,17.93,4.56,1.3563,0.0,56.0,3.75,1.3205,0.0,4.895,1.8278,51.0,3.77,0.45,0.2667
1330,2.6,2.0,0.6,10,4,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3473,0.0913,17.65,4.78,0.8976,0.0,69.0,3.95,1.3205,0.0,5.65,1.7716,53.0,3.97,0.51,0.2344
584,2.4,2.0,0.7,12,3,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3658,0.0784,19.44,4.27,1.2749,0.0,61.0,3.8,1.3202,0.0,4.934,1.7401,53.0,3.81,0.61,0.2398
2382,2.8,2.0,0.65,10,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.2816,0.089,16.61,5.26,0.9725,0.0,71.0,3.94,1.3201,0.0,5.551,1.8179,53.0,3.95,0.53,0.2145
313,2.4,1.8,0.7,15,4,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3119,0.0883,19.7,5.53,0.5107,0.0,75.0,4.03,1.32,0.0,4.603,1.4271,43.0,3.98,0.6,0.3236
1572,2.6,2.0,0.7,12,4,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3444,0.0684,20.87,4.51,1.2549,0.0,65.0,3.86,1.3198,0.0,6.594,1.9331,55.0,3.84,0.61,0.2132
1844,2.6,2.2,0.7,10,3,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3571,0.0859,18.17,4.5,1.0893,0.0,69.0,3.81,1.3194,0.0,5.461,1.7539,56.0,3.79,0.64,0.2068
1311,2.6,2.0,0.6,10,3,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3605,0.1026,17.42,4.4,1.1836,0.0,59.0,3.76,1.3193,0.0,4.988,1.7831,53.0,3.78,0.56,0.2378
123,2.4,1.8,0.65,10,3,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3476,0.0916,17.77,4.54,1.0945,0.0,60.0,3.84,1.3191,0.0,5.073,1.7094,48.0,3.84,0.52,0.2838
96,2.4,1.8,0.6,15,4,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3606,0.092,20.01,4.95,1.0403,0.0,72.0,3.95,1.3182,0.0,5.348,1.9144,59.0,3.94,0.53,0.1773
1266,2.6,1.8,0.7,15,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3447,0.0783,18.72,4.28,0.7293,0.0,62.0,3.81,1.3179,0.0,4.779,1.5986,44.0,3.83,0.62,0.3224
6,2.4,1.8,0.6,10,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3709,0.0983,18.13,4.36,1.1498,0.0,60.0,3.76,1.3161,0.0,5.057,1.7026,49.0,3.79,0.52,0.2793
223,2.4,1.8,0.7,10,3,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3214,0.105,18.89,5.1,0.7657,0.0,72.0,3.88,1.3159,0.0,4.997,1.5374,48.0,3.91,0.6,0.2744
2447,2.8,2.0,0.65,12,4,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3087,0.0786,19.62,4.98,0.6163,0.0,79.0,4.12,1.3156,0.0,7.409,1.9892,56.0,4.13,0.56,0.1904
834,2.4,2.2,0.65,15,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3558,0.1082,16.46,4.28,1.2032,0.0,55.0,3.58,1.3155,0.0,4.436,1.5075,48.0,3.58,0.51,0.2845
1862,2.6,2.2,0.7,10,4,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3458,0.0793,19.15,4.57,1.1153,0.0,66.0,3.79,1.3154,0.0,7.326,1.8362,53.0,3.79,0.6,0.2314
1196,2.6,1.8,0.7,10,3,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3444,0.0842,19.15,4.53,1.1682,0.0,61.0,3.78,1.3152,0.0,4.887,1.7068,48.0,3.8,0.65,0.2809
898,2.4,2.2,0.7,10,4,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3396,0.0996,18.31,4.72,1.0072,0.0,68.0,3.72,1.3142,0.0,4.756,1.5483,48.0,3.75,0.62,0.279
449,2.4,2.0,0.65,10,3,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3485,0.0866,18.89,4.58,1.1624,0.0,67.0,3.89,1.3139,0.0,4.908,1.8294,54.0,3.88,0.53,0.2215
672,2.4,2.2,0.6,10,4,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3504,0.0923,18.82,4.85,0.9748,0.0,70.0,3.95,1.3139,0.0,5.636,1.7593,53.0,3.95,0.56,0.2321
1735,2.6,2.2,0.65,10,3,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3379,0.1086,16.64,4.6,1.1906,0.0,66.0,3.75,1.3133,0.0,4.639,1.7444,56.0,3.77,0.55,0.198
2168,2.8,1.8,0.7,10,3,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3324,0.0745,19.02,4.72,1.2502,0.0,77.0,3.92,1.3125,0.0,7.157,2.0864,64.0,3.91,0.58,0.116
2306,2.8,2.0,0.6,12,3,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.4282,0.0812,17.96,4.47,1.252,0.0,57.0,4,1.3124,0.0,6.399,2.0115,48.0,4.01,0.53,0.3047
2104,2.8,1.8,0.65,12,3,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3281,0.0862,18.22,4.85,0.9676,0.0,66.0,3.91,1.3117,0.0,5.9,1.8102,53.0,3.92,0.56,0.2243
2257,2.8,1.8,0.7,15,4,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.2851,0.0812,19.31,5.69,0.8111,0.0,82.0,3.98,1.3117,0.0,6.234,1.7762,56.0,4.02,0.59,0.1814
2774,2.8,2.2,0.65,15,3,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3767,0.0856,17.81,4.55,1.3787,0.0,66.0,4.15,1.3117,0.0,6.092,2.1098,58.0,4.15,0.53,0.1889
2249,2.8,1.8,0.7,15,3,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3358,0.0779,19.1,4.73,1.205,0.0,65.0,3.88,1.3106,0.0,5.88,1.9613,56.0,3.9,0.61,0.196
1873,2.6,2.2,0.7,12,3,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3497,0.0764,20.13,5.29,0.7946,0.0,77.0,4.17,1.3104,0.0,5.448,1.6948,52.0,4.17,0.61,0.2401
2752,2.8,2.2,0.65,12,3,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.2984,0.1059,16.56,5.04,1.1914,0.0,73.0,3.88,1.3101,0.0,6.87,1.9209,60.0,3.88,0.55,0.1446
2130,2.8,1.8,0.65,15,3,1,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3029,0.0963,16.78,4.54,0.9866,0.0,71.0,3.82,1.31,0.0,5.733,1.7368,51.0,3.8,0.56,0.2359
1919,2.6,2.2,0.7,15,3,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.414,0.0742,19.93,4.13,1.405,0.0,43.0,3.87,1.3094,0.0,5.166,1.8475,43.0,3.87,0.56,0.3489
1843,2.6,2.2,0.7,10,3,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3135,0.0832,17.73,5.06,0.7478,0.0,71.0,3.9,1.3089,0.0,5.559,1.5722,48.0,3.95,0.63,0.2685
1753,2.6,2.2,0.65,10,4,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.317,0.094,17.67,5,0.6784,0.0,76.0,3.99,1.3086,0.0,5.86,1.6927,52.0,3.99,0.56,0.2294
1823,2.6,2.2,0.65,15,4,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3427,0.0893,19.13,4.98,0.902,0.0,77.0,4.23,1.3085,0.0,5.877,1.8136,60.0,4.28,0.56,0.1571
2859,2.8,2.2,0.7,12,3,2,7,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3404,0.0784,17.26,4.27,1.1944,0.0,64.0,3.76,1.3085,0.0,6.075,1.8002,54.0,3.74,0.56,0.2164
2613,2.8,2.2,0.6,10,4,1,5,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3686,0.0886,20.96,4.92,1.3872,0.0,71.0,4.17,1.3084,0.0,6.731,2.1812,60.0,4.14,0.55,0.1648
1106,2.6,1.8,0.65,10,4,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3353,0.0807,20.64,4.79,0.5917,0.0,75.0,4.01,1.3082,0.0,5.517,1.7403,55.0,4.02,0.51,0.2047
2210,2.8,1.8,0.7,12,3,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3722,0.0741,20.48,4.73,0.9706,0.0,67.0,4.19,1.3079,0.0,6.445,1.9704,55.0,4.2,0.63,0.2156
880,2.4,2.2,0.7,10,3,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.3377,0.0939,17.88,4.87,0.7873,0.0,67.0,3.91,1.3075,0.0,4.489,1.4608,45.0,3.91,0.58,0.3051
1283,2.6,1.8,0.7,15,4,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.3324,0.0743,21.69,4.94,0.8435,0.0,84.0,4.04,1.3071,0.0,6.51,1.9479,63.0,4.05,0.6,0.1233
1373,2.6,2.0,0.6,15,3,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.364,0.0894,17.22,4.72,0.9363,0.0,70.0,4.04,1.3071,0.0,5.543,1.7654,52.0,3.99,0.5,0.2427
